id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
5679139844521984,Heavy Rain,hr,NE,2021-03-08T12:36:56.371915Z,2021-03-08,5.93,14.335,12.11,2.555790718176516,35.70420444405676,1015.0,67,12.26866350513004,77
5607077406834688,Light Cloud,lc,NE,2021-03-08T12:36:59.111742Z,2021-03-09,5.145,13.85,11.780000000000001,4.828638277634614,49.96140898239151,1019.5,50,13.882675176966515,70
5134030447050752,Clear,c,SSW,2021-03-08T12:37:01.948212Z,2021-03-10,3.8,15.674999999999999,13.21,2.4580589720273602,202.18575900491732,1023.5,46,14.88587896683369,68
6741886552244224,Heavy Cloud,hc,SW,2021-03-08T12:37:05.686159Z,2021-03-11,6.02,16.5,15.565,4.550446867345371,231.6700978815524,1025.0,54,14.533561500835123,71
6012724115931136,Light Cloud,lc,WNW,2021-03-08T12:37:08.064178Z,2021-03-12,7.945,16.075,14.379999999999999,5.795613949107877,286.5799394831217,1023.5,52,13.279323749304064,70
4668091859468288,Clear,c,WNW,2021-03-08T12:37:10.944443Z,2021-03-13,3.97,16.435,12.66,1.9851513163127334,287.50000000000006,1026.0,44,9.999726596675416,68
